2024-03-03 11:26:25 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-03 14:06:24 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-03 14:06:25 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[295]毫秒
2024-03-03 14:06:25 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-03 14:06:26 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[192]毫秒
2024-03-03 14:06:36 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-03 14:06:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[300]毫秒
2024-03-03 14:06:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-03 14:06:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[180]毫秒
2024-03-03 14:06:38 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 14:06:38 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/list],耗时:[76]毫秒
2024-03-03 14:06:48 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/1],无参数
2024-03-03 14:06:48 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/1],耗时:[53]毫秒
2024-03-03 14:06:53 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/image/upload],无参数
2024-03-03 14:06:53 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/image/upload],耗时:[1]毫秒
2024-03-03 14:06:53 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /error],无参数
2024-03-03 14:06:53 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /error],耗时:[3]毫秒
2024-03-03 14:08:47 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/image/upload],无参数
2024-03-03 14:08:47 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/image/upload],耗时:[1]毫秒
2024-03-03 14:08:47 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /error],无参数
2024-03-03 14:08:47 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /error],耗时:[0]毫秒
2024-03-03 14:09:09 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-03 14:09:09 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-03 14:09:09 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-03 14:09:10 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-03 14:09:10 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-03 14:09:10 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-03 14:09:10 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-03 14:09:13 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 54786 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-03 14:09:13 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-03 14:09:13 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-03 14:09:15 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-03 14:09:15 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-03 14:09:15 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-03 14:09:16 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-03 14:09:16 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-03 14:09:16 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-03 14:09:16 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-03 14:09:17 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-03 14:09:17 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-03 14:09:17 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-03 14:09:17 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 14:09:18 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 14:09:20 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-03 14:09:20 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-03 14:09:20 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-03 14:09:20 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-03 14:09:20 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 8.078 seconds (JVM running for 8.902)
2024-03-03 14:09:21 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-03 14:09:21 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-03 14:09:21 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-03 14:09:21 [RMI TCP Connection(3)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-03 14:09:27 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/image/upload],无参数
2024-03-03 14:09:27 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/image/upload],耗时:[32]毫秒
2024-03-03 14:09:27 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /image/null],无参数
2024-03-03 14:09:27 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /image/null],耗时:[4]毫秒
2024-03-03 14:09:27 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-03 14:09:27 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[6]毫秒
2024-03-03 14:10:19 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-03 14:10:19 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-03 14:10:19 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-03 14:10:19 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-03 14:10:19 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-03 14:10:19 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-03 14:10:19 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-03 14:10:22 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-03 14:10:22 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 54844 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-03 14:10:22 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-03 14:10:24 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-03 14:10:24 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-03 14:10:24 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-03 14:10:24 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-03 14:10:24 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-03 14:10:24 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-03 14:10:24 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-03 14:10:25 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-03 14:10:25 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-03 14:10:25 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-03 14:10:26 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 14:10:26 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 14:10:28 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-03 14:10:28 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-03 14:10:28 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-03 14:10:28 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-03 14:10:28 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 6.635 seconds (JVM running for 7.393)
2024-03-03 14:10:28 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-03 14:10:28 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-03 14:10:29 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-03 14:10:29 [RMI TCP Connection(3)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-03 14:10:34 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/image/upload],无参数
2024-03-03 14:10:34 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/image/upload],耗时:[27]毫秒
2024-03-03 14:11:01 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/image/upload],无参数
2024-03-03 14:11:01 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/image/upload],耗时:[1]毫秒
2024-03-03 14:13:35 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-03 14:13:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[1297]毫秒
2024-03-03 14:13:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-03 14:13:37 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-03 14:13:37 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[354]毫秒
2024-03-03 14:13:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[458]毫秒
2024-03-03 14:13:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-03 14:13:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[359]毫秒
2024-03-03 14:13:37 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-03 14:13:38 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[159]毫秒
2024-03-03 14:13:38 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-03 14:13:38 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[312]毫秒
2024-03-03 14:13:39 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 14:13:39 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/list],耗时:[332]毫秒
2024-03-03 14:13:40 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 14:13:40 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/list],耗时:[407]毫秒
2024-03-03 14:13:42 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/1],无参数
2024-03-03 14:13:42 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/1],耗时:[53]毫秒
2024-03-03 14:13:50 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/core/image/upload],无参数
2024-03-03 14:13:50 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/core/image/upload],耗时:[1]毫秒
2024-03-03 14:13:50 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /error],无参数
2024-03-03 14:13:50 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /error],耗时:[2]毫秒
2024-03-03 14:13:57 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/core/image/upload],无参数
2024-03-03 14:13:57 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/core/image/upload],耗时:[1]毫秒
2024-03-03 14:13:57 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /error],无参数
2024-03-03 14:13:57 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /error],耗时:[0]毫秒
2024-03-03 14:14:03 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-03 14:14:03 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-03 14:14:03 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-03 14:14:03 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-03 14:14:03 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-03 14:14:03 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-03 14:14:03 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-03 14:14:06 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-03 14:14:06 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 55079 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-03 14:14:06 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-03 14:14:09 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-03 14:14:09 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-03 14:14:09 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-03 14:14:10 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-03 14:14:10 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-03 14:14:10 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-03 14:14:10 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-03 14:14:11 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-03 14:14:11 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-03 14:14:11 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-03 14:14:11 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 14:14:12 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-03 14:14:14 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-03 14:14:14 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-03 14:14:14 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-03 14:14:14 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-03 14:14:14 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 8.296 seconds (JVM running for 9.469)
2024-03-03 14:14:14 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-03 14:14:14 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-03 14:14:15 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-03 14:14:15 [RMI TCP Connection(4)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-03 14:14:22 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /core/core/image/upload],无参数
2024-03-03 14:14:22 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /core/core/image/upload],耗时:[29]毫秒
2024-03-03 14:14:22 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /image/%E4%B8%8A%E4%BC%A0%E6%88%90%E5%8A%9F],无参数
2024-03-03 14:14:22 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /image/%E4%B8%8A%E4%BC%A0%E6%88%90%E5%8A%9F],耗时:[4]毫秒
2024-03-03 14:14:22 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-03 14:14:22 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[4]毫秒
2024-03-03 14:14:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[PUT /core/activity],参数类型[json],参数:[{"id":1,"name":"活动名称1","address":"活动地址1","imgUrl":"/上传成功","descs":"这是活动描述1","startTime":"2023-03-01 14:00:00","endTime":"2023-03-01 16:00:00"}]
2024-03-03 14:14:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[PUT /core/activity],耗时:[444]毫秒
2024-03-03 14:14:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /core/activity/list],参数类型[param],参数:[{"pageSize":["10"],"pageNum":["1"]}]
2024-03-03 14:14:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /core/activity/list],耗时:[174]毫秒
2024-03-03 14:14:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /image/%E4%B8%8A%E4%BC%A0%E6%88%90%E5%8A%9F],无参数
2024-03-03 14:14:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /image/%E4%B8%8A%E4%BC%A0%E6%88%90%E5%8A%9F],耗时:[0]毫秒
2024-03-03 14:14:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-03 14:14:43 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[1]毫秒
2024-03-03 14:14:59 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /image/%E4%B8%8A%E4%BC%A0%E6%88%90%E5%8A%9F],无参数
2024-03-03 14:14:59 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /image/%E4%B8%8A%E4%BC%A0%E6%88%90%E5%8A%9F],耗时:[0]毫秒
2024-03-03 14:14:59 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-03 14:14:59 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[14]毫秒
2024-03-03 14:15:00 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /favicon.ico],无参数
2024-03-03 14:15:00 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /favicon.ico],耗时:[1]毫秒
2024-03-03 14:15:00 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-03 14:15:00 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[10]毫秒
2024-03-03 14:15:39 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-03 14:15:39 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-03 14:15:39 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-03 14:15:39 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-03 14:15:39 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-03 14:15:39 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-03 14:15:39 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-03 14:15:43 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-03 14:15:43 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 55149 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-03 14:15:43 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-03 14:15:45 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-03 14:15:45 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-03 14:15:45 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-03 14:15:46 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-03 14:15:46 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-03 14:15:46 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-03 14:15:46 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
